country,crm_id,customer_name,segment_name,segment_code,tier,product_level1,product_level2,product_code,service_level,charge_code,charge_currency,computation_method,ecp_usd,esp_usd,FY23_fee_in_usd,FY23_volume,FY24_fee_in_usd,FY24_volume,Cash_revenue_bin,CIB_revenue_bin,avg_cp_at_country,avg_cp_at_cash_bin,avg_cp_at_cib_rev_bin,avg_cp_at_seg,avg_cp_at_tier,avg_cp_at_wa_volume
DE,CRM008472,Customer_8472,Global Corporates,500,Portfolio,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG8472,EUR,flat absolute,1.5032,1.4973,44977.25,29921,1408.5,937,600K-2M,500K-2M,0.5434,0.6654,0.8946,0.6721,0.6108,0.6722
AU,CRM008473,Customer_8473,Middle Market,300,Platinum,Collections,CO,CAPCOLCOVIPB3,IPB,CHG8473,SGD,flat absolute,2.6272,2.6598,2916.19,1110,580.61,221,0-10K,0-100K,0.4671,0.6343,0.6061,0.7644,0.4955,0.5518
JP,CRM008474,Customer_8474,Traders & Buyers,460,Portfolio,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8474,JPY,Fixed flat,1.0322,1.0122,1261.35,1222,1173.61,1137,0-10K,100K-500K,0.7375,0.3234,0.684,0.8296,0.6108,0.5686
JP,CRM008475,Customer_8475,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASELTB4,ELT,CHG8475,USD,flat absolute,0.6575,0.6697,4015.35,6107,7274.58,11064,600K-2M,>5M,0.7375,0.6654,0.8946,0.5304,0.6108,0.4128
AU,CRM008476,Customer_8476,Middle Market,300,Platinum,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8476,JPY,Fixed flat,0.3734,0.3771,468.24,1254,8674.46,23231,>2M,>5M,0.4671,0.5707,0.6061,0.7644,0.4955,0.8287
DE,CRM008477,Customer_8477,Global Corporates,500,Portfolio,Payments,CO,CAPPAYCOPRMB2,RMB,CHG8477,USD,flat absolute,0.5066,0.5053,1898.23,3747,4815.74,9506,>2M,>5M,0.5434,0.3234,0.684,0.6721,0.6108,0.3581
JP,CRM008478,Customer_8478,Banks,600,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8478,USD,Fixed flat,0.7222,0.734,209.44,290,5715.49,7914,10K-200K,0-100K,0.7375,0.5707,0.6061,0.5304,0.7187,0.7181
DE,CRM008479,Customer_8479,Global Corporates,500,Gold,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8479,USD,Fixed flat,0.5832,0.5942,48158.91,82577,1778.18,3049,0-10K,100K-500K,0.5434,0.5707,0.6061,0.6721,0.3883,0.7994
AU,CRM008480,Customer_8480,Middle Market,300,Silver,Payments,CO,CAPPAYCOSTDB1,TDB,CHG8480,EUR,Fixed flat,0.572,0.5805,225.37,394,6162.16,10773,0-10K,>5M,0.4671,0.6343,0.5063,0.7644,0.7187,0.4956
JP,CRM008481,Customer_8481,Banks,600,Portfolio,Payments,ACH,CAPPAYACHVIPB3,VIP,CHG8481,EUR,flat absolute,0.78,0.771,1434.42,1839,4239.3,5435,0-10K,2M-5M,0.7375,0.6343,0.684,0.5304,0.6108,0.3507
DE,CRM008482,Customer_8482,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG8482,USD,Fixed flat,0.622,0.6169,1765.86,2839,28322.15,45534,600K-2M,100K-500K,0.5434,0.7955,0.5063,0.6721,0.4955,0.5927
JP,CRM008483,Customer_8483,Traders & Buyers,460,Gold,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG8483,JPY,flat absolute,0.923,0.9378,48479.65,52524,2927.76,3172,600K-2M,2M-5M,0.7375,0.6343,0.8946,0.8296,0.3883,0.4094
JP,CRM008484,Customer_8484,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8484,JPY,flat absolute,0.4278,0.426,174.54,408,10209.87,23866,0-10K,2M-5M,0.7375,0.7955,0.5526,0.8296,0.7187,0.5218
AU,CRM008485,Customer_8485,Middle Market,300,Portfolio,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG8485,USD,Fixed flat,0.5747,0.569,33578.57,58428,7114.21,12379,10K-200K,100K-500K,0.4671,0.7955,0.8946,0.7644,0.6108,0.6646
JP,CRM008486,Customer_8486,Banks,600,Silver,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG8486,SGD,flat absolute,0.7785,0.7878,7225.26,9281,7936.03,10194,>2M,100K-500K,0.7375,0.5707,0.684,0.5304,0.7187,0.5321
DE,CRM008487,Customer_8487,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8487,SGD,Fixed flat,2.5638,2.6002,14285.49,5572,556.34,217,0-10K,2M-5M,0.5434,0.7955,0.8946,0.6721,0.4955,0.7411
DE,CRM008488,Customer_8488,Global Corporates,500,Silver,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG8488,EUR,Fixed flat,0.8187,0.8303,556.72,680,10946.84,13371,10K-200K,2M-5M,0.5434,0.6343,0.5526,0.6721,0.7187,0.8126
JP,CRM008489,Customer_8489,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8489,USD,Fixed flat,0.8163,0.8043,5731.24,7021,2485.63,3045,200K-600K,100K-500K,0.7375,0.7955,0.684,0.8296,0.7187,0.7722
AU,CRM008490,Customer_8490,Middle Market,300,Portfolio,Collections,CO,CAPCOLCOELTB4,LTB,CHG8490,USD,Fixed flat,0.789,0.8016,794.52,1007,1542.5,1955,0-10K,500K-2M,0.4671,0.3234,0.684,0.7644,0.6108,0.6596
JP,CRM008491,Customer_8491,Banks,600,Gold,Payments,BT,CAPPAYBTSTDB1,TDB,CHG8491,JPY,flat absolute,1.2331,1.2179,24575.68,19930,562.29,456,200K-600K,0-100K,0.7375,0.3234,0.8946,0.5304,0.3883,0.734
JP,CRM008492,Customer_8492,Traders & Buyers,460,Silver,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG8492,USD,Fixed flat,1.0103,1.0206,701.15,694,3649.2,3612,10K-200K,>5M,0.7375,0.3234,0.5526,0.8296,0.7187,0.556
JP,CRM008493,Customer_8493,Traders & Buyers,460,Silver,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG8493,JPY,Fixed flat,0.9565,0.95,2405.6,2515,3650.0,3816,200K-600K,2M-5M,0.7375,0.3234,0.5526,0.8296,0.7187,0.833
JP,CRM008494,Customer_8494,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG8494,USD,Fixed flat,1.9195,1.9281,2487.67,1296,1126.75,587,200K-600K,500K-2M,0.7375,0.7955,0.6061,0.8296,0.7187,0.4656
DE,CRM008495,Customer_8495,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8495,SGD,flat absolute,1.5924,1.5955,1078.05,677,735.69,462,0-10K,2M-5M,0.5434,0.6654,0.8946,0.6721,0.3883,0.39
AU,CRM008496,Customer_8496,Middle Market,300,Gold,Payments,BT,CAPPAYBTPRMB2,RMB,CHG8496,JPY,flat absolute,0.4556,0.4636,4129.1,9063,3278.04,7195,200K-600K,2M-5M,0.4671,0.5707,0.6061,0.7644,0.3883,0.6688
JP,CRM008497,Customer_8497,Traders & Buyers,460,Silver,Payments,ACH,CAPPAYACHSTDB1,STD,CHG8497,JPY,Fixed flat,0.6115,0.6115,4069.53,6655,7544.08,12337,200K-600K,500K-2M,0.7375,0.6343,0.6061,0.8296,0.7187,0.3559
JP,CRM008498,Customer_8498,Traders & Buyers,460,Portfolio,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG8498,JPY,flat absolute,0.9714,0.9659,17756.22,18279,4616.09,4752,>2M,2M-5M,0.7375,0.5707,0.5526,0.8296,0.6108,0.7411
DE,CRM008499,Customer_8499,Global Corporates,500,Silver,Collections,CO,CAPCOLCOSTDB1,TDB,CHG8499,EUR,flat absolute,0.5105,0.509,105.16,206,9309.48,18236,600K-2M,100K-500K,0.5434,0.6343,0.5526,0.6721,0.7187,0.7319
JP,CRM008500,Customer_8500,Banks,600,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8500,EUR,Fixed flat,0.6405,0.6387,9421.11,14709,2066.25,3226,10K-200K,0-100K,0.7375,0.7955,0.5526,0.5304,0.6108,0.7247
JP,CRM008501,Customer_8501,Banks,600,Portfolio,Collections,CO,CAPCOLCOSTDB1,TDB,CHG8501,SGD,flat absolute,0.623,0.612,79615.04,127793,2102.0,3374,>2M,0-100K,0.7375,0.5707,0.8946,0.5304,0.6108,0.6836
JP,CRM008502,Customer_8502,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG8502,EUR,Fixed flat,1.1193,1.1333,1694.62,1514,1128.25,1008,200K-600K,2M-5M,0.7375,0.6654,0.5063,0.5304,0.6108,0.403
DE,CRM008503,Customer_8503,Global Corporates,500,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8503,JPY,flat absolute,2.3182,2.2906,118599.11,51160,948.14,409,>2M,100K-500K,0.5434,0.3234,0.684,0.6721,0.7187,0.7563
DE,CRM008504,Customer_8504,Global Corporates,500,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8504,USD,flat absolute,0.3592,0.3584,721.27,2008,17546.92,48850,600K-2M,500K-2M,0.5434,0.6343,0.684,0.6721,0.6108,0.6025
AU,CRM008505,Customer_8505,Middle Market,300,Gold,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8505,SGD,flat absolute,0.3752,0.3778,142.58,380,6657.55,17744,200K-600K,2M-5M,0.4671,0.6343,0.6061,0.7644,0.3883,0.4381
JP,CRM008506,Customer_8506,Banks,600,Platinum,Liquidity,CASH,CAPLIQCASELTB4,ELT,CHG8506,USD,Fixed flat,1.7025,1.7348,3207.51,1884,881.9,518,0-10K,0-100K,0.7375,0.6343,0.5526,0.5304,0.4955,0.8457
DE,CRM008507,Customer_8507,Global Corporates,500,Portfolio,Payments,ACH,CAPPAYACHSTDB1,STD,CHG8507,JPY,flat absolute,0.5991,0.6063,8603.68,14361,2712.72,4528,200K-600K,0-100K,0.5434,0.5707,0.8946,0.6721,0.6108,0.5502
JP,CRM008508,Customer_8508,Banks,600,Gold,Payments,OTT,CAPPAYOTTSTDB1,STD,CHG8508,EUR,Fixed flat,0.5365,0.531,454.42,847,1698.02,3165,>2M,500K-2M,0.7375,0.6654,0.6061,0.5304,0.3883,0.4459
AU,CRM008509,Customer_8509,Middle Market,300,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8509,USD,flat absolute,0.8188,0.8053,991.57,1211,2030.62,2480,>2M,>5M,0.4671,0.6343,0.8946,0.7644,0.7187,0.7135
JP,CRM008510,Customer_8510,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8510,JPY,Fixed flat,0.7787,0.7682,5654.14,7261,1598.67,2053,200K-600K,>5M,0.7375,0.3234,0.8946,0.8296,0.7187,0.4968
JP,CRM008511,Customer_8511,Banks,600,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8511,EUR,Fixed flat,0.3797,0.3855,1136.82,2994,2357.56,6209,>2M,500K-2M,0.7375,0.6343,0.684,0.5304,0.4955,0.7377
JP,CRM008512,Customer_8512,Traders & Buyers,460,Portfolio,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG8512,EUR,Fixed flat,0.6555,0.6439,4696.0,7164,7502.85,11446,200K-600K,100K-500K,0.7375,0.6343,0.5526,0.8296,0.6108,0.5675
JP,CRM008513,Customer_8513,Traders & Buyers,460,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8513,SGD,Fixed flat,0.8826,0.896,3758.11,4258,5644.23,6395,10K-200K,500K-2M,0.7375,0.5707,0.5526,0.8296,0.7187,0.589
AU,CRM008514,Customer_8514,Middle Market,300,Portfolio,Clearing,Clearing,CAPCLECLEVIPB3,VIP,CHG8514,USD,Fixed flat,1.2316,1.2075,7537.39,6120,3787.17,3075,>2M,500K-2M,0.4671,0.5707,0.5526,0.7644,0.6108,0.6953
AU,CRM008515,Customer_8515,Middle Market,300,Platinum,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG8515,SGD,Fixed flat,0.742,0.7438,1156.04,1558,2167.38,2921,0-10K,0-100K,0.4671,0.7955,0.8946,0.7644,0.4955,0.383
JP,CRM008516,Customer_8516,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8516,JPY,Fixed flat,0.4815,0.4909,2031.93,4220,6506.99,13514,10K-200K,2M-5M,0.7375,0.7955,0.5063,0.8296,0.7187,0.6076
JP,CRM008517,Customer_8517,Banks,600,Gold,Payments,OTT,CAPPAYOTTPRMB2,PRM,CHG8517,USD,Fixed flat,0.5342,0.5334,395.84,741,3721.24,6966,0-10K,100K-500K,0.7375,0.6654,0.8946,0.5304,0.3883,0.6848
JP,CRM008518,Customer_8518,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8518,EUR,Fixed flat,0.7603,0.7666,15655.34,20591,3064.01,4030,200K-600K,0-100K,0.7375,0.3234,0.684,0.8296,0.7187,0.7178
DE,CRM008519,Customer_8519,Global Corporates,500,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8519,SGD,Fixed flat,0.651,0.6432,749.3,1151,2253.76,3462,>2M,0-100K,0.5434,0.6654,0.684,0.6721,0.6108,0.5511
DE,CRM008520,Customer_8520,Global Corporates,500,Gold,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG8520,JPY,flat absolute,0.5807,0.5755,9411.99,16208,3427.87,5903,>2M,>5M,0.5434,0.5707,0.5526,0.6721,0.3883,0.5754
DE,CRM008521,Customer_8521,Global Corporates,500,Portfolio,Payments,ACH,CAPPAYACHSTDB1,STD,CHG8521,SGD,Fixed flat,0.7902,0.7909,1658.63,2099,1492.69,1889,600K-2M,>5M,0.5434,0.6654,0.8946,0.6721,0.6108,0.6165
DE,CRM008522,Customer_8522,Global Corporates,500,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8522,EUR,Fixed flat,0.4825,0.4908,1946.89,4035,5548.75,11500,200K-600K,100K-500K,0.5434,0.6343,0.5063,0.6721,0.6108,0.6887
AU,CRM008523,Customer_8523,Middle Market,300,Portfolio,Clearing,CASH,CAPCLECASELTB4,ELT,CHG8523,JPY,flat absolute,2.4165,2.4544,3426.6,1418,1950.12,807,600K-2M,>5M,0.4671,0.5707,0.684,0.7644,0.6108,0.645
JP,CRM008524,Customer_8524,Banks,600,Gold,Payments,BT,CAPPAYBTSTDB1,TDB,CHG8524,JPY,flat absolute,0.6188,0.6179,401.6,649,1266.06,2046,>2M,0-100K,0.7375,0.6654,0.8946,0.5304,0.3883,0.6831
AU,CRM008525,Customer_8525,Middle Market,300,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8525,USD,Fixed flat,0.45,0.4495,97.65,217,3854.25,8565,0-10K,>5M,0.4671,0.6343,0.684,0.7644,0.4955,0.6876
DE,CRM008526,Customer_8526,Global Corporates,500,Silver,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG8526,EUR,flat absolute,1.5763,1.5927,964.7,612,1174.34,745,0-10K,0-100K,0.5434,0.6654,0.5063,0.6721,0.7187,0.3688
JP,CRM008527,Customer_8527,Traders & Buyers,460,Gold,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG8527,USD,flat absolute,1.9571,1.9919,3587.36,1833,786.75,402,10K-200K,500K-2M,0.7375,0.3234,0.6061,0.8296,0.3883,0.4111
DE,CRM008528,Customer_8528,Global Corporates,500,Portfolio,Clearing,CASH,CAPCLECASPRMB2,PRM,CHG8528,JPY,Fixed flat,0.9386,0.9283,3844.51,4096,3732.81,3977,>2M,100K-500K,0.5434,0.3234,0.5063,0.6721,0.6108,0.4455
JP,CRM008529,Customer_8529,Traders & Buyers,460,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8529,SGD,Fixed flat,1.5256,1.5128,20700.87,13569,515.65,338,600K-2M,500K-2M,0.7375,0.5707,0.8946,0.8296,0.4955,0.4919
JP,CRM008530,Customer_8530,Banks,600,Gold,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG8530,SGD,flat absolute,1.2469,1.2314,1904.02,1527,735.67,590,200K-600K,500K-2M,0.7375,0.3234,0.684,0.5304,0.3883,0.8445
DE,CRM008531,Customer_8531,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8531,JPY,flat absolute,0.5165,0.5129,409.58,793,5423.77,10501,>2M,100K-500K,0.5434,0.7955,0.6061,0.6721,0.3883,0.5908
DE,CRM008532,Customer_8532,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8532,USD,flat absolute,0.7762,0.7676,265.46,342,2121.35,2733,200K-600K,2M-5M,0.5434,0.6343,0.5063,0.6721,0.4955,0.7968
DE,CRM008533,Customer_8533,Global Corporates,500,Silver,Payments,CASH,CAPPAYCASVIPB3,VIP,CHG8533,JPY,Fixed flat,0.7007,0.7033,4291.09,6124,15428.71,22019,0-10K,2M-5M,0.5434,0.6343,0.6061,0.6721,0.7187,0.4422
DE,CRM008534,Customer_8534,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASSTDB1,STD,CHG8534,SGD,flat absolute,1.359,1.3618,32258.58,23737,915.97,674,600K-2M,2M-5M,0.5434,0.5707,0.8946,0.6721,0.4955,0.3648
JP,CRM008535,Customer_8535,Banks,600,Silver,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG8535,SGD,Fixed flat,0.8562,0.8499,17055.5,19920,2732.99,3192,0-10K,2M-5M,0.7375,0.6343,0.8946,0.5304,0.7187,0.6878
DE,CRM008536,Customer_8536,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASPRMB2,PRM,CHG8536,EUR,Fixed flat,0.6931,0.6903,5992.54,8646,4415.05,6370,10K-200K,100K-500K,0.5434,0.6654,0.5063,0.6721,0.3883,0.8175
JP,CRM008537,Customer_8537,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8537,JPY,flat absolute,1.1762,1.1763,9136.72,7768,831.57,707,200K-600K,2M-5M,0.7375,0.6343,0.5526,0.8296,0.7187,0.7227
JP,CRM008538,Customer_8538,Banks,600,Silver,Payments,CASH,CAPPAYCASSTDB1,STD,CHG8538,USD,Fixed flat,0.506,0.4998,19248.75,38041,7810.62,15436,10K-200K,100K-500K,0.7375,0.6654,0.5063,0.5304,0.7187,0.7221
AU,CRM008539,Customer_8539,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG8539,SGD,Fixed flat,0.6128,0.6211,3005.78,4905,4560.46,7442,10K-200K,500K-2M,0.4671,0.6654,0.8946,0.7644,0.6108,0.6415
DE,CRM008540,Customer_8540,Global Corporates,500,Gold,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG8540,USD,Fixed flat,1.8381,1.8024,14441.95,7857,702.15,382,600K-2M,0-100K,0.5434,0.7955,0.6061,0.6721,0.3883,0.4517
DE,CRM008541,Customer_8541,Global Corporates,500,Gold,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8541,USD,Fixed flat,0.5549,0.5448,1022.13,1842,1916.07,3453,>2M,2M-5M,0.5434,0.6343,0.8946,0.6721,0.3883,0.3542
JP,CRM008542,Customer_8542,Traders & Buyers,460,Platinum,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG8542,USD,Fixed flat,0.6678,0.6586,257.77,386,4173.75,6250,>2M,500K-2M,0.7375,0.7955,0.8946,0.8296,0.4955,0.6484
JP,CRM008543,Customer_8543,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG8543,JPY,Fixed flat,0.9331,0.9293,996.55,1068,1486.43,1593,0-10K,100K-500K,0.7375,0.6343,0.5063,0.5304,0.6108,0.5303
DE,CRM008544,Customer_8544,Global Corporates,500,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8544,JPY,Fixed flat,1.5034,1.5039,4420.0,2940,688.56,458,600K-2M,>5M,0.5434,0.3234,0.684,0.6721,0.6108,0.3652
JP,CRM008545,Customer_8545,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8545,SGD,Fixed flat,0.521,0.5191,1701.06,3265,2800.9,5376,>2M,100K-500K,0.7375,0.5707,0.684,0.5304,0.6108,0.839
JP,CRM008546,Customer_8546,Banks,600,Gold,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG8546,JPY,Fixed flat,0.4172,0.417,22364.42,53606,33575.42,80478,10K-200K,0-100K,0.7375,0.7955,0.5063,0.5304,0.3883,0.8494
JP,CRM008547,Customer_8547,Traders & Buyers,460,Platinum,Payments,ACH,CAPPAYACHSTDB1,STD,CHG8547,JPY,flat absolute,0.7469,0.7429,2514.81,3367,1581.19,2117,200K-600K,100K-500K,0.7375,0.3234,0.5526,0.8296,0.4955,0.8081
JP,CRM008548,Customer_8548,Traders & Buyers,460,Gold,Payments,CO,CAPPAYCOSTDB1,TDB,CHG8548,SGD,Fixed flat,0.3664,0.363,6401.01,17470,12002.9,32759,200K-600K,0-100K,0.7375,0.7955,0.8946,0.8296,0.3883,0.7679
AU,CRM008549,Customer_8549,Middle Market,300,Platinum,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG8549,SGD,flat absolute,1.4642,1.4583,2272.44,1552,1859.53,1270,0-10K,2M-5M,0.4671,0.5707,0.5063,0.7644,0.4955,0.8191
DE,CRM008550,Customer_8550,Global Corporates,500,Gold,Payments,CO,CAPPAYCOELTB4,LTB,CHG8550,EUR,flat absolute,0.5065,0.4966,945.64,1867,2493.5,4923,200K-600K,500K-2M,0.5434,0.5707,0.6061,0.6721,0.3883,0.6335
DE,CRM008551,Customer_8551,Global Corporates,500,Portfolio,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG8551,USD,flat absolute,0.7459,0.7594,302.84,406,7997.54,10722,>2M,500K-2M,0.5434,0.3234,0.684,0.6721,0.6108,0.438
AU,CRM008552,Customer_8552,Middle Market,300,Silver,Payments,BT,CAPPAYBTPRMB2,RMB,CHG8552,EUR,flat absolute,0.7487,0.7507,732.23,978,2693.82,3598,600K-2M,>5M,0.4671,0.5707,0.5063,0.7644,0.7187,0.4739
JP,CRM008553,Customer_8553,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8553,USD,Fixed flat,0.6264,0.6146,4116.07,6571,1502.73,2399,600K-2M,2M-5M,0.7375,0.3234,0.5526,0.8296,0.6108,0.8452
JP,CRM008554,Customer_8554,Traders & Buyers,460,Platinum,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG8554,EUR,flat absolute,0.6204,0.6196,1869.89,3014,6242.46,10062,200K-600K,0-100K,0.7375,0.6343,0.5526,0.8296,0.4955,0.3671
JP,CRM008555,Customer_8555,Banks,600,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8555,EUR,Fixed flat,0.3168,0.3216,3884.92,12263,16293.97,51433,>2M,>5M,0.7375,0.7955,0.8946,0.5304,0.7187,0.3632
JP,CRM008556,Customer_8556,Traders & Buyers,460,Portfolio,Payments,OTT,CAPPAYOTTPRMB2,PRM,CHG8556,USD,flat absolute,0.7514,0.759,2939.48,3912,4166.51,5545,>2M,>5M,0.7375,0.3234,0.5063,0.8296,0.6108,0.5509
JP,CRM008557,Customer_8557,Banks,600,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8557,SGD,Fixed flat,0.5226,0.5275,917.69,1756,923.43,1767,200K-600K,0-100K,0.7375,0.3234,0.5063,0.5304,0.3883,0.3616
AU,CRM008558,Customer_8558,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG8558,SGD,flat absolute,0.6549,0.6426,48979.97,74790,1827.83,2791,>2M,2M-5M,0.4671,0.5707,0.684,0.7644,0.6108,0.7988
JP,CRM008559,Customer_8559,Banks,600,Silver,Payments,CASH,CAPPAYCASSTDB1,STD,CHG8559,USD,Fixed flat,0.3473,0.3505,899.16,2589,43045.75,123944,200K-600K,2M-5M,0.7375,0.5707,0.5063,0.5304,0.7187,0.4884
AU,CRM008560,Customer_8560,Middle Market,300,Platinum,Collections,CO,CAPCOLCOELTB4,LTB,CHG8560,USD,Fixed flat,0.549,0.5573,9365.94,17060,2413.95,4397,0-10K,100K-500K,0.4671,0.6343,0.5526,0.7644,0.4955,0.484
AU,CRM008561,Customer_8561,Middle Market,300,Gold,Collections,CO,CAPCOLCOELTB4,LTB,CHG8561,USD,flat absolute,0.7029,0.7069,1147.84,1633,1113.39,1584,0-10K,500K-2M,0.4671,0.5707,0.5526,0.7644,0.3883,0.4892
AU,CRM008562,Customer_8562,Middle Market,300,Platinum,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8562,SGD,Fixed flat,1.0491,1.0375,9066.32,8642,767.94,732,0-10K,0-100K,0.4671,0.3234,0.8946,0.7644,0.4955,0.767
AU,CRM008563,Customer_8563,Middle Market,300,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG8563,SGD,Fixed flat,2.5883,2.5509,31038.89,11992,729.9,282,600K-2M,0-100K,0.4671,0.7955,0.6061,0.7644,0.7187,0.7099
JP,CRM008564,Customer_8564,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8564,USD,flat absolute,0.487,0.4889,1984.52,4075,2949.76,6057,600K-2M,2M-5M,0.7375,0.5707,0.8946,0.8296,0.6108,0.8422
DE,CRM008565,Customer_8565,Global Corporates,500,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8565,JPY,flat absolute,0.3495,0.355,30.41,87,3181.85,9104,200K-600K,0-100K,0.5434,0.6343,0.6061,0.6721,0.3883,0.3592
AU,CRM008566,Customer_8566,Middle Market,300,Gold,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG8566,JPY,flat absolute,1.1884,1.1908,3640.07,3063,2482.57,2089,>2M,100K-500K,0.4671,0.6343,0.6061,0.7644,0.3883,0.586
JP,CRM008567,Customer_8567,Banks,600,Gold,Collections,CO,CAPCOLCOVIPB3,IPB,CHG8567,EUR,flat absolute,0.5197,0.5149,9809.86,18876,1852.73,3565,600K-2M,100K-500K,0.7375,0.3234,0.5063,0.5304,0.3883,0.7054
DE,CRM008568,Customer_8568,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG8568,SGD,flat absolute,0.8607,0.8515,5659.96,6576,608.51,707,600K-2M,0-100K,0.5434,0.3234,0.6061,0.6721,0.4955,0.3565
JP,CRM008569,Customer_8569,Banks,600,Gold,Collections,CO,CAPCOLCOPRMB2,RMB,CHG8569,SGD,flat absolute,0.4918,0.4839,2861.29,5818,2156.54,4385,10K-200K,0-100K,0.7375,0.6654,0.6061,0.5304,0.3883,0.4433
JP,CRM008570,Customer_8570,Banks,600,Portfolio,Collections,CASH,CAPCOLCASELTB4,ELT,CHG8570,USD,flat absolute,0.8891,0.8942,200.05,225,6351.73,7144,0-10K,500K-2M,0.7375,0.7955,0.6061,0.5304,0.6108,0.3527
JP,CRM008571,Customer_8571,Banks,600,Silver,Payments,BT,CAPPAYBTVIPB3,IPB,CHG8571,EUR,flat absolute,0.8914,0.8921,901.21,1011,1534.1,1721,>2M,>5M,0.7375,0.6343,0.5063,0.5304,0.7187,0.541
